g294.Adom	Cytochrome_P450_6a14	Clan_3
g320.Adom	Cytochrome_P450_6a13_isoform_X1	Clan_3
g33.Adom	Cytochrome_P450_6a13	Clan_3
g338.Adom	Cytochrome_P450	Cytochrome_P450
g340.Adom	Cytochrome_P450	Cytochrome_P450
g347.Adom	Cytochrome_P450_4C1	Clan_4
g348.Adom	Cytochrome_P450_4C1	Clan_4
g365.Adom	Cytochrome_P450_4C1_isoform_X2	Clan_4
g482.Adom	Cytochrome_P450_4C1	Clan_4
g42.Adom	Cytochrome_P450_4c3	Clan_4
g1014.Adom	Cytochrome_P450_4C1	Clan_4
g498.Adom	Cytochrome_P450_4C1	Clan_4
g516.Adom	Cytochrome_P450_6j1	Clan_3
g517.Adom	Cytochrome_P450_6k1	Clan_3
g520.Adom	Cytochrome_P450_6j1	Clan_3
g524.Adom	Cytochrome_P450_6j1	Clan_3
g525.Adom	Cytochrome_P450_6j1	Clan_3
g540.Adom	Cytochrome_P450_9e2	Clan_3
g548.Adom	Uncharacterized	Uncharacterized
g554.Adom	Cytochrome_P450_9e2	Clan_3
g560.Adom	Cytochrome_P450_9e2	Clan_3
g1015.Adom	Cytochrome_P450	Cytochrome_P450
g573.Adom	Cytochrome_P450_9e2	Clan_3
g585.Adom	Cytochrome_P450_9e2_isoform_X1	Clan_3
g610.Adom	Cytochrome_P450_9e2	Clan_3
g626.Adom	Cytochrome_P450_9e2	Clan_3
g627.Adom	Cytochrome_P450_4g15	Clan_4
g651.Adom	Cytochrome_P450_6g2	Clan_3
g652.Adom	Cytochrome_P450_4C1	Clan_4
g672.Adom	Cytochrome_P450_4C1_isoform_X2	Clan_4
g675.Adom	Cytochrome_P450_4C1	Clan_4
g679.Adom	Cytochrome_P450_4C1	Clan_4
g1016.Adom	Cytochrome_P450_307a1	Clan_2
g689.Adom	Cytochrome_P450_6k1	Clan_3
g693.Adom	Cytochrome_P450_6k1	Clan_3
g694.Adom	Cytochrome_P450_6j1	Clan_3
g699.Adom	Cytochrome_P450_6j1	Clan_3
g712.Adom	Cytochrome_P450_6j1_partial	Clan_3
g718.Adom	Cytochrome_P450_9e2	Clan_3
g724.Adom	Cytochrome_P450_9e2	Clan_3
g727.Adom	Epoxidase	Clan_M
g729.Adom	Cytochrome_P450_6j1_isoform_X2	Clan_3
g921.Adom	Cytochrome_P450_6a14	Clan_3
g126.Adom	Uncharacterized	Uncharacterized
g999.Adom	Cytochrome_P450_6a14	Clan_3
g1037.Adom	Cytochrome_P450_4C1	Clan_4
g87.Amar	Cytochrome_P450_4c3	Clan_4
g5.Amar	Cytochrome_P450_6a13_isoform_X6	Clan_3
g83.Amar	Cytochrome_P450_6a13	Clan_3
g84.Amar	Cytochrome_P450_6k1	Clan_3
g98.Apis	Cytochrome_P450_6a13	Clan_3
g1.Apis	Cytochrome_P450_6k1	Clan_3
g201.Apis	Cytochrome_P450_6a14	Clan_3
g341.Apis	Cytochrome_P450_4C1	Clan_4
g362.Apis	Uncharacterized	Uncharacterized
g35.Apis	Cytochrome_P450_302a1_mitochondrial_isoform_X3	Clan_M
g378.Apis	Cytochrome_P450_18a1	Clan_2
g38.Apis	Cytochrome_P450_307a1	Clan_2
g47.Apis	Cytochrome_P450_307a1	Clan_2
g59.Apis	Cytochrome_P450_6k1	Clan_3
g61.Apis	Cytochrome_P450_6a13	Clan_3
g104.Apis	Cytochrome_P450_6a13	Clan_3
g79.Apis	Cytochrome_P450_6B1_isoform_X1	Clan_3
g81.Apis	Cytochrome_P450_6a13	Clan_3
g129.Apis	Cytochrome_P450_4g15	Clan_4
g28.Apis	Cytochrome_P450_6k1_isoform_X3	Clan_3
g130.Apis	Cytochrome_P450_4C1	Clan_4
g132.Apis	Cytochrome_P450_4C1	Clan_4
g158.Apis	Cytochrome_P450_6a14	Clan_3
g192.Apis	Cytochrome_P450_307a1	Clan_2
g196.Apis	Cytochrome_P450_6a2	Clan_3
g981.Bput	Cytochrome_P450_4C1	Clan_4
g1092.Bput	Uncharacterized	Uncharacterized
g119.Bput	Cytochrome_P450_4c3	Clan_4
g3.Bput	Cytochrome_P450_302a1_mitochondrial_isoform_X1	Clan_M
g1184.Bput	Cytochrome_P450_4C1	Clan_4
g185.Bput	Cytochrome_P450_4C1	Clan_4
g1264.Bput	Cytochrome_P450_9e2	Clan_3
g1265.Bput	Cytochrome_P450_9e2_isoform_X1	Clan_3
g1275.Bput	Cytochrome_P450_4C1	Clan_4
g1280.Bput	Cytochrome_P450_301a1_mitochondrial	Clan_M
g1321.Bput	Epoxidase	Clan_M
g1011.Bput	Uncharacterized	Uncharacterized
g1323.Bput	Epoxidase	Clan_M
g1342.Bput	Cytochrome_P450_4C1	Clan_4
g1344.Bput	Cytochrome_P450_4c3	Clan_4
g1359.Bput	Cytochrome_P450_6a14	Clan_3
g1375.Bput	Cytochrome_P450_4C1	Clan_4
g1376.Bput	Uncharacterized	Uncharacterized
g1377.Bput	Cytochrome_P450_9e2	Clan_3
g1382.Bput	Cytochrome_P450_9e2	Clan_3
g1389.Bput	Cytochrome_P450_9e2	Clan_3
g1393.Bput	Cytochrome_P450_9e2	Clan_3
g1038.Bput	Uncharacterized	Uncharacterized
g1404.Bput	Cytochrome_P450_9e2	Clan_3
g1410.Bput	Cytochrome_P450_4C1	Clan_4
g1451.Bput	Cytochrome_P450_9e2	Clan_3
g1477.Bput	Cytochrome_P450_9e2	Clan_3
g1555.Bput	Cytochrome_P450_9e2_isoform_X3	Clan_3
g1567.Bput	Cytochrome_P450_6k1	Clan_3
g1581.Bput	Cytochrome_P450_6k1	Clan_3
g1584.Bput	Cytochrome_P450_4g15	Clan_4
g1626.Bput	Cytochrome_P450_4c3_isoform_X3	Clan_4
g1646.Bput	Cytochrome_P450_4c3	Clan_4
g98.Bput	Cytochrome_P450_6k1	Clan_3
g1652.Bput	Cytochrome_P450_4C1	Clan_4
g2.Bput	Cytochrome_P450_301a1_mitochondrial	Clan_M
g229.Bput	Cytochrome_P450_4C1	Clan_4
g231.Bput	Cytochrome_P450_4g15	Clan_4
g250.Bput	Cytochrome_P450_4g15	Clan_4
g256.Bput	Epoxidase	Clan_M
g45.Bput	Cytochrome_P450_6a14	Clan_3
g275.Bput	Cytochrome_P450_4C1	Clan_4
g278.Bput	Cytochrome_P450_4C1	Clan_4
g280.Bput	Cytochrome_P450_303a1	Clan_2
g102.Bput	Cytochrome_P450_6k1	Clan_3
g294.Bput	Cytochrome_P450_306a1_isoform_X1	Clan_2
g311.Bput	Cytochrome_P450_18a1	Clan_2
g324.Bput	Cytochrome_P450_4C1	Clan_4
g346.Bput	NADPH--cytochrome_P450_reductase_isoform_X1	Clan_R
g357.Bput	Cytochrome_P450_6a13	Clan_3
g54.Bput	Cytochrome_P450_4C1	Clan_4
g58.Bput	Cytochrome_P450_6k1	Clan_3
g869.Bput	Cytochrome_P450_301a1_mitochondrial_isoform_X1	Clan_M
g912.Bput	Cytochrome_P450_307a1	Clan_2
g933.Bput	Cytochrome_P450_4C1	Clan_4
g103.Bput	Ecdysone_20-monooxygenase	Clan_M
g1064.Bput	Uncharacterized	Uncharacterized
g1069.Bput	Cytochrome_P450_4C1	Clan_4
g1076.Bput	Cytochrome_P450_4C1	Clan_4
g1001.Bros	Cytochrome_P450_4C1	Clan_4
g1082.Bros	Cytochrome_P450_301a1_mitochondrial	Clan_M
g205.Bros	Cytochrome_P450_4C1	Clan_4
g1086.Bros	Cytochrome_P450_6j1	Clan_3
g1090.Bros	Cytochrome_P450_4g15	Clan_4
g1112.Bros	Cytochrome_P450_4g15	Clan_4
g12.Bros	Cytochrome_P450_6k1	Clan_3
g1126.Bros	Cytochrome_P450_6j1	Clan_3
g1140.Bros	Cytochrome_P450_6j1	Clan_3
g1142.Bros	Cytochrome_P450_6k1	Clan_3
g116.Bros	Epoxidase	Clan_M
g309.Bros	Cytochrome_P450_4V2	Clan_4
g1186.Bros	Epoxidase	Clan_M
g1188.Bros	Ecdysone_20-monooxygenase	Clan_M
g120.Bros	Cytochrome_P450_6j1_isoform_X1	Clan_3
g1191.Bros	Cytochrome_P450_4C1	Clan_4
g1247.Bros	Cytochrome_P450_6a14	Clan_3
g124.Bros	Epoxidase	Clan_M
g1259.Bros	Cytochrome_P450_4C1	Clan_4
g1266.Bros	Cytochrome_P450_4C1	Clan_4
g1272.Bros	Cytochrome_P450_4c3	Clan_4
g1275.Bros	Cytochrome_P450_4c3	Clan_4
g1008.Bros	Epoxidase_isoform_X1	Clan_M
g1276.Bros	Cytochrome_P450_4C1	Clan_4
g1279.Bros	Cytochrome_P450_4C1	Clan_4
g145.Bros	NADPH--cytochrome_P450_reductase	Clan_R
g148.Bros	Cytochrome_P450_6k1	Clan_3
g156.Bros	Cytochrome_P450_6a8	Clan_3
g172.Bros	Cytochrome_P450_4g1	Clan_4
g18.Bros	Cytochrome_P450_304a1	Clan_2
g3.Bros	Cytochrome_P450_6j1	Clan_3
g20.Bros	Cytochrome_P450_4g15	Clan_4
g21.Bros	Cytochrome_P450_4g15	Clan_4
g106.Bros	Epoxidase	Clan_M
g249.Bros	Cytochrome_P450_6a13	Clan_3
g23.Bros	Cytochrome_P450_6j1	Clan_3
g268.Bros	Cytochrome_P450_4C1_isoform_X2	Clan_4
g301.Bros	Cytochrome_P450_4C1	Clan_4
g316.Bros	Cytochrome_P450_4C1	Clan_4
g320.Bros	Cytochrome_P450_307a1	Clan_2
g336.Bros	Cytochrome_P450_6k1_isoform_X1	Clan_3
g337.Bros	Epoxidase_isoform_X1	Clan_M
g407.Bros	Uncharacterized	Uncharacterized
g35.Bros	Cytochrome_P450_6j1	Clan_3
g1014.Bros	Cytochrome_P450_6a13	Clan_3
g46.Bros	Cytochrome_P450_6a14	Clan_3
g453.Bros	Uncharacterized	Uncharacterized
g461.Bros	Cytochrome_P450_4g15	Clan_4
g462.Bros	Cytochrome_P450_4C1	Clan_4
g463.Bros	Cytochrome_P450_4C1	Clan_4
g466.Bros	Cytochrome_P450_4g15	Clan_4
g473.Bros	Cytochrome_P450_4C1	Clan_4
g476.Bros	Cytochrome_P450_4g15	Clan_4
g478.Bros	Cytochrome_P450_4g15	Clan_4
g480.Bros	Cytochrome_P450_4C1	Clan_4
g1016.Bros	Cytochrome_P450_4C1_isoform_X2	Clan_4
g481.Bros	Cytochrome_P450_4C1	Clan_4
g482.Bros	Cytochrome_P450_4g15	Clan_4
g483.Bros	Cytochrome_P450_4C1	Clan_4
g489.Bros	Cytochrome_P450_6a13	Clan_3
g575.Bros	Cytochrome_P450_6j1_isoform_X1	Clan_3
g579.Bros	Cytochrome_P450_6j1	Clan_3
g585.Bros	Cytochrome_P450_49a1	Clan_M
g597.Bros	Cytochrome_P450_304a1	Clan_2
g626.Bros	Cytochrome_P450_6a14_isoform_X1	Clan_3
g819.Bros	Cytochrome_P450_4d2	Clan_4
g1026.Bros	Cytochrome_P450_6a14	Clan_3
g821.Bros	Cytochrome_P450_4V2	Clan_4
g829.Bros	Cytochrome_P450_4C1	Clan_4
g830.Bros	Cytochrome_P450_315a1_mitochondrial	Clan_M
g844.Bros	Cytochrome_P450_3A24_isoform_X1	Clan_3
g845.Bros	Cytochrome_P450_6k1	Clan_3
g853.Bros	Cytochrome_P450_4aa1_isoform_X1	Clan_4
g863.Bros	Cytochrome_P450_4aa1	Clan_4
g874.Bros	Cytochrome_P450_4C1	Clan_4
g953.Bros	Cytochrome_P450_4C1_isoform_X1	Clan_4
g962.Bros	Cytochrome_P450_4C1	Clan_4
g1030.Bros	Cytochrome_P450_49a1_isoform_X2	Clan_M
g965.Bros	Cytochrome_P450_18a1	Clan_2
g978.Bros	Cytochrome_P450_306a1	Clan_2
g991.Bros	Cytochrome_P450_6k1	Clan_3
g1058.Bros	Cytochrome_P450_301a1_mitochondrial	Clan_M
g1007.Cfor	Cytochrome_P450_4c3_isoform_X2	Clan_4
g372.Cfor	Cytochrome_P450_6a14	Clan_3
g1125.Cfor	Cytochrome_P450_4aa1	Clan_4
g1140.Cfor	Cytochrome_P450_18a1	Clan_2
g141.Cfor	Cytochrome_P450_4C1_isoform_X2	Clan_4
g1153.Cfor	Cytochrome_P450_306a1_isoform_X3	Clan_2
g381.Cfor	Cytochrome_P450_6a14	Clan_3
g1220.Cfor	Cytochrome_P450_49a1_isoform_X1	Clan_M
g12.Cfor	Cytochrome_P450_301a1_mitochondrial	Clan_M
g473.Cfor	Cytochrome_P450_9e2	Clan_3
g1.Cfor	Cytochrome_P450_301a1_mitochondrial	Clan_M
g192.Cfor	Cytochrome_P450_4c3	Clan_4
g201.Cfor	Cytochrome_P450_4C1_isoform_X1	Clan_4
g209.Cfor	Cytochrome_P450_4d1_isoform_X3	Clan_4
g218.Cfor	Cytochrome_P450_4C1	Clan_4
g21.Cfor	Cytochrome_P450_6j1	Clan_3
g236.Cfor	Epoxidase	Clan_M
g241.Cfor	Cytochrome_P450_303a1	Clan_2
g253.Cfor	NADPH--cytochrome_P450_reductase_isoform_X2	Clan_R
g267.Cfor	Cytochrome_P450_304a1_isoform_X3	Clan_2
g35.Cfor	Cytochrome_P450_6j1	Clan_3
g680.Cfor	Uncharacterized	Uncharacterized
g1041.Cfor	Cytochrome_P450_6a14	Clan_3
g49.Cfor	Cytochrome_P450_49a1	Clan_M
g522.Cfor	Cytochrome_P450_6a14	Clan_3
g770.Cfor	Cytochrome_P450_6a13_isoform_X1	Clan_3
g78.Cfor	Cytochrome_P450_4C1	Clan_4
g996.Cfor	Cytochrome_P450_9e2	Clan_3
g359.Cfor	Cytochrome_P450_6a14	Clan_3
g1065.Cfor	Cytochrome_P450_4C1	Clan_4
g1077.Cfor	Epoxidase	Clan_M
g1079.Cfor	Epoxidase	Clan_M
g978.Cfor	Cytochrome_P450_307a1	Clan_2
g112.Cfor	Cytochrome_P450_6j1	Clan_3
g972.Choo	Cytochrome_P450_6a13	Clan_3
g495.Choo	Cytochrome_P450_4C1_isoform_X1	Clan_4
g257.Choo	Cytochrome_P450_6k1	Clan_3
g703.Choo	Cytochrome_P450_307a1	Clan_2
g40.Choo	Cytochrome_P450_4C1	Clan_4
g476.Choo	Cytochrome_P450_6j1	Clan_3
g541.Choo	Cytochrome_P450_4C1	Clan_4
g556.Choo	Cytochrome_P450_4C1	Clan_4
g723.Choo	Cytochrome_P450_6a13	Clan_3
g967.Choo	Cytochrome_P450_6j1	Clan_3
g59.Choo	Cytochrome_P450_6k1	Clan_3
g23.Choo	NADPH--cytochrome_P450_reductase	Clan_R
g689.Choo	Epoxidase	Clan_M
g380.Choo	Cytochrome_P450_4C1	Clan_4
g602.Choo	Cytochrome_P450_4C1_isoform_X1	Clan_4
g10.Choo	Cytochrome_P450_4C1	Clan_4
g144.Choo	Cytochrome_P450_6j1	Clan_3
g164.Choo	Cytochrome_P450_6a14	Clan_3
g895.Csec	Cytochrome_P450_4C1_isoform_X2	Clan_4
g74.Csec	Cytochrome_P450_9e2	Clan_3
g928.Csec	Cytochrome_P450_6a13	Clan_3
g409.Csec	Cytochrome_P450_6a14	Clan_3
g1210.Csec	Cytochrome_P450_49a1_isoform_X1	Clan_M
g167.Csec	Cytochrome_P450_6j1	Clan_3
g828.Csec	Cytochrome_P450_301a1_mitochondrial	Clan_M
g425.Csec	Cytochrome_P450_4C1	Clan_4
g138.Csec	Cytochrome_P450_6j1	Clan_3
g1251.Csec	NADPH--cytochrome_P450_reductase	Clan_R
g890.Csec	Cytochrome_P450_4C1	Clan_4
g41.Csec	Cytochrome_P450_9e2_isoform_X1	Clan_3
g1326.Csec	Cytochrome_P450_6a14	Clan_3
g1452.Csec	Cytochrome_P450_6a13_isoform_X2	Clan_3
g1497.Csec	Cytochrome_P450_6a14_isoform_X4	Clan_3
g1501.Csec	Cytochrome_P450_9e2	Clan_3
g251.Csec	Uncharacterized	Uncharacterized
g209.Csec	Cytochrome_P450_304a1	Clan_2
g558.Csec	Cytochrome_P450_4C1_isoform_X6	Clan_4
g262.Csec	Uncharacterized	Uncharacterized
g462.Csec	Cytochrome_P450_4C1_isoform_X1	Clan_4
g569.Csec	Cytochrome_P450_6a14_isoform_X1	Clan_3
g218.Csec	Cytochrome_P450_4C1	Clan_4
g598.Csec	Cytochrome_P450_6j1	Clan_3
g906.Csec	Cytochrome_P450_6a14	Clan_3
g909.Csec	Cytochrome_P450_6a14	Clan_3
g806.Csec	Cytochrome_P450_6a20_partial	Clan_3
g897.Csec	Cytochrome_P450_4C1	Clan_4
g92.Csec	Cytochrome_P450_4C1	Clan_4
g1114.Csec	Cytochrome_P450_4C1	Clan_4
g1050.Csec	Cytochrome_P450_4c3	Clan_4
g1129.Csec	Cytochrome_P450_4g15	Clan_4
g1141.Csec	Epoxidase_isoform_X1	Clan_M
g1142.Csec	Cytochrome_P450_4C1	Clan_4
g1259.Csec	Cytochrome_P450_6a14	Clan_3
g1007.Daus	Epoxidase	Clan_M
g13.Daus	Cytochrome_P450_6j1_isoform_X1	Clan_3
g144.Daus	Cytochrome_P450_4C1_isoform_X1	Clan_4
g24.Daus	Cytochrome_P450_6j1	Clan_3
g186.Daus	Cytochrome_P450_6k1	Clan_3
g188.Daus	Cytochrome_P450_18a1	Clan_2
g1.Daus	Cytochrome_P450_6j1_isoform_X1	Clan_3
g203.Daus	Cytochrome_P450_306a1	Clan_2
g214.Daus	Cytochrome_P450_4C1	Clan_4
g216.Daus	Cytochrome_P450_4C1_isoform_X2	Clan_4
g234.Daus	Cytochrome_P450_4C1_isoform_X1	Clan_4
g1009.Daus	Epoxidase	Clan_M
g277.Daus	Cytochrome_P450_4C1_isoform_X1	Clan_4
g28.Daus	Epoxidase_isoform_X1	Clan_M
g312.Daus	Cytochrome_P450_4C1_isoform_X1	Clan_4
g317.Daus	Cytochrome_P450_307a1	Clan_2
g33.Daus	Cytochrome_P450_6j1	Clan_3
g355.Daus	Epoxidase	Clan_M
g367.Daus	Epoxidase	Clan_M
g372.Daus	Epoxidase_isoform_X1	Clan_M
g378.Daus	Cytochrome_P450_6a13	Clan_3
g383.Daus	Cytochrome_P450_49a1	Clan_M
g101.Daus	Cytochrome_P450_4C1_isoform_X2	Clan_4
g38.Daus	Epoxidase_isoform_X1	Clan_M
g410.Daus	Cytochrome_P450_301a1_mitochondrial	Clan_M
g41.Daus	Cytochrome_P450_6a13	Clan_3
g428.Daus	Cytochrome_P450_4C1	Clan_4
g435.Daus	Cytochrome_P450_4aa1	Clan_4
g446.Daus	Cytochrome_P450_4aa1_isoform_X2	Clan_4
g447.Daus	Epoxidase	Clan_M
g448.Daus	Cytochrome_P450_49a1_isoform_X2	Clan_M
g468.Daus	Cytochrome_P450_6a14	Clan_3
g493.Daus	Cytochrome_P450_6a14	Clan_3
g1011.Daus	Ecdysone_20-monooxygenase	Clan_M
g50.Daus	Cytochrome_P450_4C1	Clan_4
g599.Daus	Cytochrome_P450_6j1	Clan_3
g609.Daus	Cytochrome_P450_6j1	Clan_3
g612.Daus	Cytochrome_P450_6j1	Clan_3
g616.Daus	Cytochrome_P450_6j1	Clan_3
g623.Daus	Cytochrome_P450_6k1	Clan_3
g646.Daus	Cytochrome_P450_4g15	Clan_4
g647.Daus	Cytochrome_P450_4g15	Clan_4
g650.Daus	Cytochrome_P450_4g15	Clan_4
g673.Daus	Cytochrome_P450_6k1	Clan_3
g1014.Daus	Cytochrome_P450_6k1	Clan_3
g683.Daus	Epoxidase	Clan_M
g687.Daus	Cytochrome_P450_3A24_isoform_X1	Clan_3
g689.Daus	Cytochrome_P450_315a1_mitochondrial	Clan_M
g710.Daus	Cytochrome_P450_4C1	Clan_4
g736.Daus	Cytochrome_P450_4g15	Clan_4
g737.Daus	Cytochrome_P450_4C1	Clan_4
g760.Daus	Cytochrome_P450_304a1	Clan_2
g764.Daus	Cytochrome_P450_6k1	Clan_3
g774.Daus	Cytochrome_P450_4C1	Clan_4
g779.Daus	Cytochrome_P450_6a14	Clan_3
g1052.Daus	Cytochrome_P450_6a8	Clan_3
g884.Daus	Cytochrome_P450_6a13	Clan_3
g97.Daus	Cytochrome_P450_6j1_isoform_X1	Clan_3
g987.Daus	Cytochrome_P450_304a1	Clan_2
g989.Daus	Cytochrome_P450_6j1	Clan_3
g996.Daus	Cytochrome_P450_4C1	Clan_4
g1073.Daus	Uncharacterized	Uncharacterized
g1093.Daus	Cytochrome_P450_4g15	Clan_4
g3.Daus	Cytochrome_P450_6j1_isoform_X1	Clan_3
g114.Dpun	Cytochrome_P450_4C1	Clan_4
g216.Dpun	Cytochrome_P450_4c3_isoform_X7	Clan_4
g222.Dpun	Cytochrome_P450_304a1	Clan_2
g238.Dpun	Cytochrome_P450_307a1	Clan_2
g251.Dpun	Cytochrome_P450_18a1	Clan_2
g271.Dpun	Cytochrome_P450_4C1	Clan_4
g277.Dpun	Cytochrome_P450_6k1	Clan_3
g289.Dpun	Uncharacterized	Uncharacterized
g302.Dpun	Cytochrome_P450_6a14	Clan_3
g326.Dpun	Cytochrome_P450_4g15	Clan_4
g357.Dpun	Cytochrome_P450_6a20	Clan_3
g172.Dpun	Cytochrome_P450_4C1	Clan_4
g373.Dpun	Cytochrome_P450_9e2	Clan_3
g90.Dpun	NADPH--cytochrome_P450_reductase_isoform_X1	Clan_R
g73.Dpun	Cytochrome_P450_6j1	Clan_3
g84.Dpun	Cytochrome_P450_6j1	Clan_3
g88.Dpun	Cytochrome_P450_6k1	Clan_3
g170.Dpun	Cytochrome_P450_4C1	Clan_4
g187.Dpun	Epoxidase_isoform_X1	Clan_M
g189.Dpun	Cytochrome_P450_6a13	Clan_3
g379.Dpun	Epoxidase	Clan_M
g193.Dpun	Cytochrome_P450_301a1_mitochondrial_isoform_X2	Clan_M
g348.Dpun	Cytochrome_P450_6k1	Clan_3
g89.Dpun	Cytochrome_P450_6a14	Clan_3
g1001.Dtru	Cytochrome_P450_6a14	Clan_3
g145.Dtru	Cytochrome_P450_304a1	Clan_2
g149.Dtru	Cytochrome_P450_304a1	Clan_2
g477.Dtru	Uncharacterized	Uncharacterized
g15.Dtru	Cytochrome_P450_6j1	Clan_3
g170.Dtru	Cytochrome_P450_4c3	Clan_4
g172.Dtru	NADPH--cytochrome_P450_reductase_isoform_X2	Clan_R
g188.Dtru	Cytochrome_P450_18a1	Clan_2
g1.Dtru	Cytochrome_P450_303a1_isoform_X1	Clan_2
g201.Dtru	Cytochrome_P450_306a1_isoform_X1	Clan_2
g215.Dtru	Cytochrome_P450_49a1	Clan_M
g101.Dtru	Cytochrome_P450_4C1	Clan_4
g226.Dtru	Epoxidase	Clan_M
g233.Dtru	Epoxidase	Clan_M
g240.Dtru	Cytochrome_P450_307a1	Clan_2
g260.Dtru	Cytochrome_P450_4C1	Clan_4
g286.Dtru	Cytochrome_P450_4C1_isoform_X2	Clan_4
g340.Dtru	Cytochrome_P450_4C1_isoform_X3	Clan_4
g375.Dtru	Cytochrome_P450_4C1	Clan_4
g383.Dtru	Cytochrome_P450_49a1_isoform_X1	Clan_M
g389.Dtru	Cytochrome_P450_6a14	Clan_3
g452.Dtru	Cytochrome_P450_6a14	Clan_3
g1032.Dtru	Cytochrome_P450_301a1_mitochondrial_isoform_X1	Clan_M
g456.Dtru	Cytochrome_P450_4C1	Clan_4
g459.Dtru	Uncharacterized	Uncharacterized
g45.Dtru	Cytochrome_P450_6k1	Clan_3
g467.Dtru	Uncharacterized	Uncharacterized
g53.Dtru	Cytochrome_P450_6k1	Clan_3
g490.Dtru	Uncharacterized	Uncharacterized
g497.Dtru	Cytochrome_P450_301a1_mitochondrial_isoform_X2	Clan_M
g507.Dtru	Cytochrome_P450_4c3_isoform_X3	Clan_4
g533.Dtru	Epoxidase	Clan_M
g568.Dtru	Uncharacterized	Uncharacterized
g1038.Dtru	Cytochrome_P450_301a1_mitochondrial_isoform_X1	Clan_M
g609.Dtru	Uncharacterized	Uncharacterized
g58.Dtru	Cytochrome_P450_301a1_mitochondrial	Clan_M
g622.Dtru	Cytochrome_P450_6a14	Clan_3
g662.Dtru	Cytochrome_P450_6a14	Clan_3
g664.Dtru	Cytochrome_P450_4g15	Clan_4
g672.Dtru	Cytochrome_P450_4g15	Clan_4
g711.Dtru	Cytochrome_P450_4C1	Clan_4
g712.Dtru	Cytochrome_P450_6a20	Clan_3
g73.Dtru	Cytochrome_P450_304a1	Clan_2
g725.Dtru	Ecdysone_20-monooxygenase	Clan_M
g126.Dtru	Cytochrome_P450_4C1	Clan_4
g728.Dtru	Cytochrome_P450_4C1	Clan_4
g729.Dtru	Cytochrome_P450_4C1	Clan_4
g744.Dtru	Cytochrome_P450_4C1	Clan_4
g756.Dtru	Cytochrome_P450_4c3	Clan_4
g759.Dtru	Cytochrome_P450_4C1	Clan_4
g76.Dtru	Cytochrome_P450_304a1	Clan_2
g776.Dtru	Uncharacterized	Uncharacterized
g819.Dtru	Uncharacterized	Uncharacterized
g839.Dtru	Cytochrome_P450_6a13	Clan_3
g847.Dtru	Cytochrome_P450_6a14	Clan_3
g131.Dtru	Cytochrome_P450_4C1	Clan_4
g850.Dtru	Cytochrome_P450_6a14	Clan_3
g965.Dtru	Cytochrome_P450_6a14	Clan_3
g976.Dtru	Cytochrome_P450_6a13	Clan_3
g133.Dtru	Cytochrome_P450_4C1	Clan_4
g140.Dtru	Cytochrome_P450_4C1	Clan_4
g142.Dtru	Cytochrome_P450_301a1_mitochondrial	Clan_M
g18.Eann	Cytochrome_P450_6k1	Clan_3
g1.Eann	Cytochrome_P450_6k1	Clan_3
g22.Eann	Cytochrome_P450_6k1	Clan_3
g30.Eann	Cytochrome_P450_6a13	Clan_3
g90.Eocu	Cytochrome_P450_306a1	Clan_2
g262.Eocu	Cytochrome_P450_301a1_mitochondrial	Clan_M
g276.Eocu	Cytochrome_P450_301a1_mitochondrial	Clan_M
